"funnel_step","funnel_name","user_ids","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"3","rides_requested","101693","ios","25-34","","1","0","","","2021-02-18"
"3","rides_requested","101578","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101560","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101589","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101116","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101439","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101966","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101342","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101746","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101350","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101532","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101261","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101114","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101190","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","102161","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101676","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101531","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101315","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101735","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101364","ios","25-34","","1","0","","","2021-02-18"
"3","rides_requested","101864","ios","25-34","","1","0","","","2021-02-18"
"3","rides_requested","101743","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","102234","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","102307","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100736","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100380","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100683","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100970","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100235","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100202","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100751","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100907","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100682","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100473","ios","25-34","","1","0","","","2021-02-18"
"3","rides_requested","100818","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100972","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100519","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100856","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100890","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100523","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100248","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100612","ios","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100905","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100412","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100544","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100256","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100959","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100690","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100318","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100611","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100750","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100621","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100897","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101032","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100038","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100371","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100932","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100282","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100368","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","101083","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100809","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100486","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100349","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100901","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","100807","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100515","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100935","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100004","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","100379","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","100228","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100096","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","100860","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","100314","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100039","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102110","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101914","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101482","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101480","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101312","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101915","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","101408","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101800","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102012","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101461","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101867","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101762","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102207","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101778","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","101336","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101700","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101996","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102061","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","101215","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101100","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101182","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102024","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102006","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101179","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","101509","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101525","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101459","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101484","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101568","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101875","ios","35-44","","1","0","","","2021-02-18"
"3","rides_requested","101519","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101430","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102264","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102289","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102288","ios","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101018","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100573","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100159","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100279","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100244","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100913","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100984","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100100","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100394","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100929","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100027","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100630","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","102173","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","101390","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","101663","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","101961","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","102015","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","102205","ios","45-54","","1","0","","","2021-02-18"
"3","rides_requested","101634","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","101941","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","102014","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","101538","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","102138","ios","45-54","","1","1","","","2021-02-18"
"3","rides_requested","102013","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101834","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","101156","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101574","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","101396","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102037","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","101649","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102133","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101787","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101668","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101852","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101747","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101201","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101948","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101682","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102100","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102036","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101553","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101836","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101897","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102111","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101654","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101359","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","101995","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101887","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101933","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101274","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101122","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","102222","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101929","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101592","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101220","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101912","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102163","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101561","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101204","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","101427","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101097","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101171","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","101495","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101650","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101973","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101411","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102071","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102192","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102007","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102300","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102272","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","102237","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100928","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100656","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100624","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100262","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100415","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100149","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100236","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100409","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100424","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100853","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100944","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100617","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100101","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100399","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100998","ios","Unknown","","1","0","","","2021-02-18"
"3","rides_requested","100540","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101079","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100035","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100138","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100676","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100105","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100581","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100570","ios","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101710","web","18-24","","1","1","","","2021-02-18"
"3","rides_requested","101489","web","18-24","","1","1","","","2021-02-18"
"3","rides_requested","101969","web","18-24","","1","1","","","2021-02-18"
"3","rides_requested","102046","web","18-24","","1","1","","","2021-02-18"
"3","rides_requested","101823","web","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101671","web","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101596","web","25-34","","1","0","","","2021-02-18"
"3","rides_requested","101135","web","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101433","web","25-34","","1","1","","","2021-02-18"
"3","rides_requested","101703","web","25-34","","1","1","","","2021-02-18"
"3","rides_requested","100662","web","25-34","","1","0","","","2021-02-18"
"3","rides_requested","100325","web","25-34","","1","0","","","2021-02-18"
"3","rides_requested","100344","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100097","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","100047","web","35-44","","1","0","","","2021-02-18"
"3","rides_requested","100852","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102091","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","102051","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101729","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101205","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101641","web","35-44","","1","0","","","2021-02-18"
"3","rides_requested","101901","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101526","web","35-44","","1","1","","","2021-02-18"
"3","rides_requested","101410","web","45-54","","1","0","","","2021-02-18"
"3","rides_requested","100783","web","45-54","","1","1","","","2021-02-18"
"3","rides_requested","100911","web","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100362","web","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","100678","web","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101210","web","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101108","web","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101498","web","Unknown","","1","1","","","2021-02-18"
"3","rides_requested","101604","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","101475","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","101702","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","101824","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","101347","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","100568","android","18-24","","1","0","","","2021-02-19"
"3","rides_requested","100919","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","100916","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","100947","android","18-24","","1","0","","","2021-02-19"
"3","rides_requested","100408","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","100804","android","18-24","","1","1","","","2021-02-19"
"3","rides_requested","101074","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","100032","android","25-34","","1","0","","","2021-02-19"
"3","rides_requested","100296","android","25-34","","1","0","","","2021-02-19"
"3","rides_requested","100791","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","100870","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","100191","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","102032","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101548","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101491","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","102023","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101137","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","102120","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101882","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101771","android","25-34","","1","0","","","2021-02-19"
"3","rides_requested","101192","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101447","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101580","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101893","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","101732","android","25-34","","1","1","","","2021-02-19"
"3","rides_requested","102325","android","25-34","","1","0","","","2021-02-19"
"3","rides_requested","102329","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","102265","android","35-44","","1","0","","","2021-02-19"
"3","rides_requested","100609","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100338","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100672","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100359","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100278","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100605","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100537","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101092","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100697","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100506","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","100404","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101667","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","102175","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101891","android","35-44","","1","0","","","2021-02-19"
"3","rides_requested","101857","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101341","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101863","android","35-44","","1","0","","","2021-02-19"
"3","rides_requested","101832","android","35-44","","1","0","","","2021-02-19"
"3","rides_requested","101930","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101128","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","102038","android","35-44","","1","0","","","2021-02-19"
"3","rides_requested","101796","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101348","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","101704","android","35-44","","1","1","","","2021-02-19"
"3","rides_requested","102107","android","45-54","","1","1","","","2021-02-19"
"3","rides_requested","101813","android","45-54","","1","1","","","2021-02-19"
"3","rides_requested","101148","android","45-54","","1","1","","","2021-02-19"
"3","rides_requested","101141","android","45-54","","1","1","","","2021-02-19"
"3","rides_requested","102125","android","45-54","","1","1","","","2021-02-19"
