"funnel_step","funnel_name","user_ids","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"3","rides_requested","103318","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","103119","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","102431","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107259","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107110","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106681","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107282","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107280","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106702","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107526","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107685","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107510","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107313","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107610","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106923","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107344","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107420","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106989","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107451","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107486","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107386","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106927","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107588","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107469","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107352","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107387","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106721","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106751","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106915","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107446","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106932","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107159","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107140","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107605","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107455","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107525","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106869","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106670","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107281","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107555","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107142","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107406","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107121","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106961","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107507","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107505","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107396","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107541","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107290","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107098","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107193","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106792","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","100067","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100135","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100654","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100527","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","101050","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100439","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100386","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100956","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100111","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","100363","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","104430","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","104083","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","103668","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","103523","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","104267","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","103777","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","103787","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106435","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","105781","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106475","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","105775","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106527","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106172","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106108","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","105982","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106482","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","105768","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106090","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","106177","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","105894","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106591","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","106416","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108248","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108331","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108216","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107851","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108471","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108403","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107739","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108294","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108671","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108243","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108448","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108379","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108150","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108190","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108559","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107735","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108274","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108657","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107842","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108552","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108804","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108008","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108171","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108791","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108469","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107976","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108630","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107773","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108730","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108088","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108284","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108316","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108092","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108616","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107925","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107732","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108388","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107999","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108517","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","107867","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108215","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108135","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108262","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","108747","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107859","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108785","ios","35-44","","1","0","","","2021-07-14"
"3","rides_requested","108320","ios","35-44","","1","1","","","2021-07-14"
"3","rides_requested","107787","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108224","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108125","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108314","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108077","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108553","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108187","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108790","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108598","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108661","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108542","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108563","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108137","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108308","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106724","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","107556","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","107273","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","107051","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","107395","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","106731","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","107283","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","107136","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106998","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","107272","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","107232","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","104722","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","104507","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","101631","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","101609","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108918","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108827","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","108934","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108946","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","108988","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","109270","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","109283","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","102883","ios","45-54","","1","1","","","2021-07-14"
"3","rides_requested","106104","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106292","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106339","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106579","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106122","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106410","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106404","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","105865","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","106379","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","105729","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","100838","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","100211","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","103806","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","104206","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","103742","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","103783","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","104387","ios","45-54","","1","0","","","2021-07-14"
"3","rides_requested","104024","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","103912","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104205","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","103872","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104185","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","103464","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","109313","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108850","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","109135","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109051","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109055","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108981","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109348","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108831","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109041","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","109334","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","109166","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109333","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109036","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","109327","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","109322","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108862","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108861","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109146","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109268","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","109160","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109189","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108859","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109275","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108908","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109016","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108847","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","109299","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108902","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","104560","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104850","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104753","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105076","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104934","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104749","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104748","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104791","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105520","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","104787","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105354","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108587","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108398","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108405","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108585","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108386","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108128","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107919","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107968","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108256","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107895","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108417","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108259","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107803","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107801","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107838","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108433","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108656","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108207","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108628","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108722","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108203","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108071","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107788","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107875","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108201","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108613","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108278","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107961","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108519","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107892","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108286","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108773","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107903","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108011","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108402","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107706","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108031","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107940","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108462","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108112","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107768","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108296","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108787","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108516","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108640","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108551","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108688","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108083","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","108303","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108175","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","108479","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107012","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106627","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107687","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107362","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107675","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107477","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107195","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107335","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107328","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106943","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107652","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107499","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107147","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107384","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106739","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107304","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106756","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107067","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107393","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107472","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106770","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106778","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107297","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106784","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107534","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107289","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107288","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107635","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107279","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107621","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107421","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106891","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107460","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107269","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107517","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107611","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107003","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107239","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107257","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","107019","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","107699","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106859","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102075","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","101766","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102213","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","101505","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","101661","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","100317","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","100668","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","100381","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","100811","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","100461","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","100130","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","100687","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102687","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102625","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102632","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102830","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","103272","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102873","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102542","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102842","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102859","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","103331","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","103055","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","103312","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","102906","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","102908","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106334","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106257","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","105979","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106137","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106428","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106196","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105770","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105903","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105562","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105628","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106053","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106087","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105568","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105959","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106470","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","105919","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106518","ios","Unknown","","1","0","","","2021-07-14"
"3","rides_requested","106571","ios","Unknown","","1","1","","","2021-07-14"
"3","rides_requested","106347","web","18-24","","1","1","","","2021-07-14"
"3","rides_requested","106101","web","18-24","","1","1","","","2021-07-14"
"3","rides_requested","104989","web","18-24","","1","0","","","2021-07-14"
"3","rides_requested","104823","web","18-24","","1","0","","","2021-07-14"
"3","rides_requested","103685","web","18-24","","1","0","","","2021-07-14"
