"funnel_step","funnel_name","user_ids","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"1","downloads","164","ios","","","","","","","2021-01-03"
"1","downloads","165","ios","","","","","","","2021-01-03"
"1","downloads","166","ios","","","","","","","2021-01-03"
"1","downloads","167","ios","","","","","","","2021-01-03"
"1","downloads","168","ios","","","","","","","2021-01-03"
"1","downloads","169","ios","","","","","","","2021-01-03"
"1","downloads","170","ios","","","","","","","2021-01-03"
"1","downloads","172","ios","","","","","","","2021-01-03"
"1","downloads","173","ios","","","","","","","2021-01-03"
"1","downloads","174","ios","","","","","","","2021-01-03"
"1","downloads","177","ios","","","","","","","2021-01-03"
"1","downloads","178","ios","","","","","","","2021-01-03"
"1","downloads","183","ios","","","","","","","2021-01-03"
"1","downloads","185","ios","","","","","","","2021-01-03"
"1","downloads","187","ios","","","","","","","2021-01-03"
"1","downloads","189","ios","","","","","","","2021-01-03"
"1","downloads","191","ios","","","","","","","2021-01-03"
"1","downloads","193","ios","","","","","","","2021-01-03"
"1","downloads","194","ios","","","","","","","2021-01-03"
"1","downloads","195","ios","","","","","","","2021-01-03"
"1","downloads","196","ios","","","","","","","2021-01-03"
"1","downloads","197","ios","","","","","","","2021-01-03"
"1","downloads","198","ios","","","","","","","2021-01-03"
"1","downloads","200","ios","","","","","","","2021-01-03"
"1","downloads","202","ios","","","","","","","2021-01-03"
"1","downloads","152","web","","","","","","","2021-01-03"
"1","downloads","161","web","","","","","","","2021-01-03"
"1","downloads","171","web","","","","","","","2021-01-03"
"1","downloads","179","web","","","","","","","2021-01-03"
"1","downloads","160","web","","","","","","","2021-01-03"
"1","downloads","272","android","","","","","","","2021-01-04"
"1","downloads","249","android","","","","","","","2021-01-04"
"1","downloads","233","android","","","","","","","2021-01-04"
"1","downloads","253","android","","","","","","","2021-01-04"
"1","downloads","254","android","","","","","","","2021-01-04"
"1","downloads","255","android","","","","","","","2021-01-04"
"1","downloads","256","android","","","","","","","2021-01-04"
"1","downloads","236","android","","","","","","","2021-01-04"
"1","downloads","278","android","","","","","","","2021-01-04"
"1","downloads","216","android","","","","","","","2021-01-04"
"1","downloads","265","android","","","","","","","2021-01-04"
"1","downloads","240","android","","","","","","","2021-01-04"
"1","downloads","228","android","","","","","","","2021-01-04"
"1","downloads","241","android","","","","","","","2021-01-04"
"1","downloads","243","android","","","","","","","2021-01-04"
"1","downloads","229","android","","","","","","","2021-01-04"
"1","downloads","230","android","","","","","","","2021-01-04"
"1","downloads","277","android","","","","","","","2021-01-04"
"1","downloads","227","ios","","","","","","","2021-01-04"
"1","downloads","231","ios","","","","","","","2021-01-04"
"1","downloads","232","ios","","","","","","","2021-01-04"
"1","downloads","234","ios","","","","","","","2021-01-04"
"1","downloads","235","ios","","","","","","","2021-01-04"
"1","downloads","237","ios","","","","","","","2021-01-04"
"1","downloads","239","ios","","","","","","","2021-01-04"
"1","downloads","242","ios","","","","","","","2021-01-04"
"1","downloads","244","ios","","","","","","","2021-01-04"
"1","downloads","245","ios","","","","","","","2021-01-04"
"1","downloads","248","ios","","","","","","","2021-01-04"
"1","downloads","250","ios","","","","","","","2021-01-04"
"1","downloads","251","ios","","","","","","","2021-01-04"
"1","downloads","252","ios","","","","","","","2021-01-04"
"1","downloads","257","ios","","","","","","","2021-01-04"
"1","downloads","258","ios","","","","","","","2021-01-04"
"1","downloads","259","ios","","","","","","","2021-01-04"
"1","downloads","260","ios","","","","","","","2021-01-04"
"1","downloads","261","ios","","","","","","","2021-01-04"
"1","downloads","263","ios","","","","","","","2021-01-04"
"1","downloads","264","ios","","","","","","","2021-01-04"
"1","downloads","238","ios","","","","","","","2021-01-04"
"1","downloads","203","ios","","","","","","","2021-01-04"
"1","downloads","204","ios","","","","","","","2021-01-04"
"1","downloads","205","ios","","","","","","","2021-01-04"
"1","downloads","206","ios","","","","","","","2021-01-04"
"1","downloads","207","ios","","","","","","","2021-01-04"
"1","downloads","208","ios","","","","","","","2021-01-04"
"1","downloads","209","ios","","","","","","","2021-01-04"
"1","downloads","210","ios","","","","","","","2021-01-04"
"1","downloads","211","ios","","","","","","","2021-01-04"
"1","downloads","212","ios","","","","","","","2021-01-04"
"1","downloads","213","ios","","","","","","","2021-01-04"
"1","downloads","214","ios","","","","","","","2021-01-04"
"1","downloads","215","ios","","","","","","","2021-01-04"
"1","downloads","217","ios","","","","","","","2021-01-04"
"1","downloads","218","ios","","","","","","","2021-01-04"
"1","downloads","219","ios","","","","","","","2021-01-04"
"1","downloads","220","ios","","","","","","","2021-01-04"
"1","downloads","221","ios","","","","","","","2021-01-04"
"1","downloads","223","ios","","","","","","","2021-01-04"
"1","downloads","224","ios","","","","","","","2021-01-04"
"1","downloads","225","ios","","","","","","","2021-01-04"
"1","downloads","226","ios","","","","","","","2021-01-04"
"1","downloads","267","ios","","","","","","","2021-01-04"
"1","downloads","268","ios","","","","","","","2021-01-04"
"1","downloads","269","ios","","","","","","","2021-01-04"
"1","downloads","270","ios","","","","","","","2021-01-04"
"1","downloads","271","ios","","","","","","","2021-01-04"
"1","downloads","273","ios","","","","","","","2021-01-04"
"1","downloads","274","ios","","","","","","","2021-01-04"
"1","downloads","275","ios","","","","","","","2021-01-04"
"1","downloads","276","ios","","","","","","","2021-01-04"
"1","downloads","266","web","","","","","","","2021-01-04"
"1","downloads","246","web","","","","","","","2021-01-04"
"1","downloads","262","web","","","","","","","2021-01-04"
"1","downloads","247","web","","","","","","","2021-01-04"
"1","downloads","222","web","","","","","","","2021-01-04"
"1","downloads","319","android","","","","","","","2021-01-05"
"1","downloads","320","android","","","","","","","2021-01-05"
"1","downloads","304","android","","","","","","","2021-01-05"
"1","downloads","284","android","","","","","","","2021-01-05"
"1","downloads","325","android","","","","","","","2021-01-05"
"1","downloads","306","android","","","","","","","2021-01-05"
"1","downloads","285","android","","","","","","","2021-01-05"
"1","downloads","338","android","","","","","","","2021-01-05"
"1","downloads","286","android","","","","","","","2021-01-05"
"1","downloads","330","android","","","","","","","2021-01-05"
"1","downloads","296","android","","","","","","","2021-01-05"
"1","downloads","332","android","","","","","","","2021-01-05"
"1","downloads","333","android","","","","","","","2021-01-05"
"1","downloads","334","android","","","","","","","2021-01-05"
"1","downloads","312","android","","","","","","","2021-01-05"
"1","downloads","337","android","","","","","","","2021-01-05"
"1","downloads","315","android","","","","","","","2021-01-05"
"1","downloads","300","android","","","","","","","2021-01-05"
"1","downloads","318","android","","","","","","","2021-01-05"
"1","downloads","313","ios","","","","","","","2021-01-05"
"1","downloads","314","ios","","","","","","","2021-01-05"
"1","downloads","316","ios","","","","","","","2021-01-05"
"1","downloads","317","ios","","","","","","","2021-01-05"
"1","downloads","321","ios","","","","","","","2021-01-05"
"1","downloads","322","ios","","","","","","","2021-01-05"
"1","downloads","323","ios","","","","","","","2021-01-05"
"1","downloads","324","ios","","","","","","","2021-01-05"
"1","downloads","326","ios","","","","","","","2021-01-05"
"1","downloads","327","ios","","","","","","","2021-01-05"
"1","downloads","328","ios","","","","","","","2021-01-05"
"1","downloads","329","ios","","","","","","","2021-01-05"
"1","downloads","331","ios","","","","","","","2021-01-05"
"1","downloads","335","ios","","","","","","","2021-01-05"
"1","downloads","336","ios","","","","","","","2021-01-05"
"1","downloads","294","ios","","","","","","","2021-01-05"
"1","downloads","279","ios","","","","","","","2021-01-05"
"1","downloads","281","ios","","","","","","","2021-01-05"
"1","downloads","282","ios","","","","","","","2021-01-05"
"1","downloads","283","ios","","","","","","","2021-01-05"
"1","downloads","287","ios","","","","","","","2021-01-05"
"1","downloads","288","ios","","","","","","","2021-01-05"
"1","downloads","289","ios","","","","","","","2021-01-05"
"1","downloads","290","ios","","","","","","","2021-01-05"
"1","downloads","291","ios","","","","","","","2021-01-05"
"1","downloads","292","ios","","","","","","","2021-01-05"
"1","downloads","293","ios","","","","","","","2021-01-05"
"1","downloads","295","ios","","","","","","","2021-01-05"
"1","downloads","297","ios","","","","","","","2021-01-05"
"1","downloads","298","ios","","","","","","","2021-01-05"
"1","downloads","301","ios","","","","","","","2021-01-05"
"1","downloads","302","ios","","","","","","","2021-01-05"
"1","downloads","303","ios","","","","","","","2021-01-05"
"1","downloads","305","ios","","","","","","","2021-01-05"
"1","downloads","307","ios","","","","","","","2021-01-05"
"1","downloads","308","ios","","","","","","","2021-01-05"
"1","downloads","309","ios","","","","","","","2021-01-05"
"1","downloads","310","ios","","","","","","","2021-01-05"
"1","downloads","311","ios","","","","","","","2021-01-05"
"1","downloads","339","ios","","","","","","","2021-01-05"
"1","downloads","340","ios","","","","","","","2021-01-05"
"1","downloads","341","ios","","","","","","","2021-01-05"
"1","downloads","280","web","","","","","","","2021-01-05"
"1","downloads","299","web","","","","","","","2021-01-05"
"1","downloads","342","android","","","","","","","2021-01-06"
"1","downloads","385","android","","","","","","","2021-01-06"
"1","downloads","384","android","","","","","","","2021-01-06"
"1","downloads","345","android","","","","","","","2021-01-06"
"1","downloads","382","android","","","","","","","2021-01-06"
"1","downloads","381","android","","","","","","","2021-01-06"
"1","downloads","387","android","","","","","","","2021-01-06"
"1","downloads","365","android","","","","","","","2021-01-06"
"1","downloads","355","android","","","","","","","2021-01-06"
"1","downloads","375","android","","","","","","","2021-01-06"
"1","downloads","407","android","","","","","","","2021-01-06"
"1","downloads","389","android","","","","","","","2021-01-06"
"1","downloads","357","android","","","","","","","2021-01-06"
"1","downloads","366","android","","","","","","","2021-01-06"
"1","downloads","354","android","","","","","","","2021-01-06"
"1","downloads","396","android","","","","","","","2021-01-06"
"1","downloads","399","android","","","","","","","2021-01-06"
"1","downloads","395","ios","","","","","","","2021-01-06"
"1","downloads","343","ios","","","","","","","2021-01-06"
"1","downloads","344","ios","","","","","","","2021-01-06"
"1","downloads","346","ios","","","","","","","2021-01-06"
"1","downloads","347","ios","","","","","","","2021-01-06"
"1","downloads","348","ios","","","","","","","2021-01-06"
"1","downloads","349","ios","","","","","","","2021-01-06"
"1","downloads","351","ios","","","","","","","2021-01-06"
"1","downloads","352","ios","","","","","","","2021-01-06"
"1","downloads","353","ios","","","","","","","2021-01-06"
"1","downloads","356","ios","","","","","","","2021-01-06"
"1","downloads","358","ios","","","","","","","2021-01-06"
"1","downloads","359","ios","","","","","","","2021-01-06"
"1","downloads","360","ios","","","","","","","2021-01-06"
"1","downloads","362","ios","","","","","","","2021-01-06"
"1","downloads","363","ios","","","","","","","2021-01-06"
"1","downloads","364","ios","","","","","","","2021-01-06"
"1","downloads","367","ios","","","","","","","2021-01-06"
"1","downloads","369","ios","","","","","","","2021-01-06"
"1","downloads","371","ios","","","","","","","2021-01-06"
"1","downloads","372","ios","","","","","","","2021-01-06"
"1","downloads","374","ios","","","","","","","2021-01-06"
"1","downloads","376","ios","","","","","","","2021-01-06"
"1","downloads","377","ios","","","","","","","2021-01-06"
"1","downloads","378","ios","","","","","","","2021-01-06"
"1","downloads","380","ios","","","","","","","2021-01-06"
"1","downloads","383","ios","","","","","","","2021-01-06"
"1","downloads","390","ios","","","","","","","2021-01-06"
"1","downloads","391","ios","","","","","","","2021-01-06"
"1","downloads","392","ios","","","","","","","2021-01-06"
"1","downloads","393","ios","","","","","","","2021-01-06"
"1","downloads","394","ios","","","","","","","2021-01-06"
"1","downloads","397","ios","","","","","","","2021-01-06"
"1","downloads","398","ios","","","","","","","2021-01-06"
"1","downloads","400","ios","","","","","","","2021-01-06"
"1","downloads","401","ios","","","","","","","2021-01-06"
"1","downloads","402","ios","","","","","","","2021-01-06"
"1","downloads","403","ios","","","","","","","2021-01-06"
"1","downloads","404","ios","","","","","","","2021-01-06"
"1","downloads","405","ios","","","","","","","2021-01-06"
"1","downloads","406","ios","","","","","","","2021-01-06"
"1","downloads","408","ios","","","","","","","2021-01-06"
"1","downloads","409","ios","","","","","","","2021-01-06"
"1","downloads","410","ios","","","","","","","2021-01-06"
"1","downloads","370","web","","","","","","","2021-01-06"
"1","downloads","388","web","","","","","","","2021-01-06"
"1","downloads","386","web","","","","","","","2021-01-06"
"1","downloads","368","web","","","","","","","2021-01-06"
"1","downloads","373","web","","","","","","","2021-01-06"
"1","downloads","361","web","","","","","","","2021-01-06"
"1","downloads","379","web","","","","","","","2021-01-06"
"1","downloads","350","web","","","","","","","2021-01-06"
"1","downloads","448","android","","","","","","","2021-01-07"
"1","downloads","423","android","","","","","","","2021-01-07"
"1","downloads","424","android","","","","","","","2021-01-07"
"1","downloads","425","android","","","","","","","2021-01-07"
"1","downloads","412","android","","","","","","","2021-01-07"
"1","downloads","427","android","","","","","","","2021-01-07"
"1","downloads","455","android","","","","","","","2021-01-07"
"1","downloads","475","android","","","","","","","2021-01-07"
"1","downloads","474","android","","","","","","","2021-01-07"
"1","downloads","432","android","","","","","","","2021-01-07"
"1","downloads","467","android","","","","","","","2021-01-07"
"1","downloads","434","android","","","","","","","2021-01-07"
"1","downloads","435","android","","","","","","","2021-01-07"
"1","downloads","465","android","","","","","","","2021-01-07"
"1","downloads","437","android","","","","","","","2021-01-07"
"1","downloads","438","android","","","","","","","2021-01-07"
"1","downloads","439","android","","","","","","","2021-01-07"
"1","downloads","441","android","","","","","","","2021-01-07"
"1","downloads","422","android","","","","","","","2021-01-07"
"1","downloads","472","android","","","","","","","2021-01-07"
"1","downloads","446","android","","","","","","","2021-01-07"
"1","downloads","459","ios","","","","","","","2021-01-07"
"1","downloads","461","ios","","","","","","","2021-01-07"
"1","downloads","462","ios","","","","","","","2021-01-07"
"1","downloads","479","ios","","","","","","","2021-01-07"
"1","downloads","413","ios","","","","","","","2021-01-07"
"1","downloads","414","ios","","","","","","","2021-01-07"
"1","downloads","415","ios","","","","","","","2021-01-07"
"1","downloads","416","ios","","","","","","","2021-01-07"
"1","downloads","418","ios","","","","","","","2021-01-07"
"1","downloads","419","ios","","","","","","","2021-01-07"
"1","downloads","420","ios","","","","","","","2021-01-07"
"1","downloads","421","ios","","","","","","","2021-01-07"
"1","downloads","426","ios","","","","","","","2021-01-07"
"1","downloads","428","ios","","","","","","","2021-01-07"
"1","downloads","429","ios","","","","","","","2021-01-07"
"1","downloads","430","ios","","","","","","","2021-01-07"
"1","downloads","433","ios","","","","","","","2021-01-07"
"1","downloads","436","ios","","","","","","","2021-01-07"
"1","downloads","440","ios","","","","","","","2021-01-07"
"1","downloads","442","ios","","","","","","","2021-01-07"
"1","downloads","443","ios","","","","","","","2021-01-07"
"1","downloads","445","ios","","","","","","","2021-01-07"
"1","downloads","447","ios","","","","","","","2021-01-07"
"1","downloads","449","ios","","","","","","","2021-01-07"
"1","downloads","450","ios","","","","","","","2021-01-07"
"1","downloads","451","ios","","","","","","","2021-01-07"
"1","downloads","452","ios","","","","","","","2021-01-07"
"1","downloads","453","ios","","","","","","","2021-01-07"
"1","downloads","454","ios","","","","","","","2021-01-07"
"1","downloads","456","ios","","","","","","","2021-01-07"
"1","downloads","457","ios","","","","","","","2021-01-07"
"1","downloads","458","ios","","","","","","","2021-01-07"
"1","downloads","466","ios","","","","","","","2021-01-07"
"1","downloads","468","ios","","","","","","","2021-01-07"
"1","downloads","469","ios","","","","","","","2021-01-07"
"1","downloads","470","ios","","","","","","","2021-01-07"
"1","downloads","471","ios","","","","","","","2021-01-07"
"1","downloads","473","ios","","","","","","","2021-01-07"
"1","downloads","478","ios","","","","","","","2021-01-07"
"1","downloads","411","ios","","","","","","","2021-01-07"
"1","downloads","464","web","","","","","","","2021-01-07"
"1","downloads","463","web","","","","","","","2021-01-07"
"1","downloads","444","web","","","","","","","2021-01-07"
"1","downloads","460","web","","","","","","","2021-01-07"
"1","downloads","477","web","","","","","","","2021-01-07"
"1","downloads","431","web","","","","","","","2021-01-07"
"1","downloads","417","web","","","","","","","2021-01-07"
"1","downloads","476","web","","","","","","","2021-01-07"
"1","downloads","484","android","","","","","","","2021-01-08"
"1","downloads","480","android","","","","","","","2021-01-08"
"1","downloads","483","android","","","","","","","2021-01-08"
"1","downloads","486","android","","","","","","","2021-01-08"
"1","downloads","488","android","","","","","","","2021-01-08"
"1","downloads","490","android","","","","","","","2021-01-08"
"1","downloads","491","android","","","","","","","2021-01-08"
"1","downloads","492","android","","","","","","","2021-01-08"
"1","downloads","493","android","","","","","","","2021-01-08"
"1","downloads","494","android","","","","","","","2021-01-08"
"1","downloads","496","android","","","","","","","2021-01-08"
"1","downloads","497","android","","","","","","","2021-01-08"
"1","downloads","508","android","","","","","","","2021-01-08"
"1","downloads","511","android","","","","","","","2021-01-08"
"1","downloads","514","android","","","","","","","2021-01-08"
"1","downloads","515","android","","","","","","","2021-01-08"
"1","downloads","525","android","","","","","","","2021-01-08"
"1","downloads","526","android","","","","","","","2021-01-08"
"1","downloads","530","android","","","","","","","2021-01-08"
"1","downloads","531","android","","","","","","","2021-01-08"
"1","downloads","540","android","","","","","","","2021-01-08"
"1","downloads","544","android","","","","","","","2021-01-08"
"1","downloads","546","android","","","","","","","2021-01-08"
"1","downloads","502","ios","","","","","","","2021-01-08"
"1","downloads","504","ios","","","","","","","2021-01-08"
"1","downloads","524","ios","","","","","","","2021-01-08"
"1","downloads","527","ios","","","","","","","2021-01-08"
"1","downloads","528","ios","","","","","","","2021-01-08"
"1","downloads","529","ios","","","","","","","2021-01-08"
"1","downloads","532","ios","","","","","","","2021-01-08"
"1","downloads","533","ios","","","","","","","2021-01-08"
"1","downloads","535","ios","","","","","","","2021-01-08"
"1","downloads","536","ios","","","","","","","2021-01-08"
"1","downloads","537","ios","","","","","","","2021-01-08"
"1","downloads","538","ios","","","","","","","2021-01-08"
"1","downloads","539","ios","","","","","","","2021-01-08"
"1","downloads","541","ios","","","","","","","2021-01-08"
"1","downloads","542","ios","","","","","","","2021-01-08"
"1","downloads","543","ios","","","","","","","2021-01-08"
"1","downloads","482","ios","","","","","","","2021-01-08"
"1","downloads","545","ios","","","","","","","2021-01-08"
"1","downloads","485","ios","","","","","","","2021-01-08"
"1","downloads","547","ios","","","","","","","2021-01-08"
"1","downloads","489","ios","","","","","","","2021-01-08"
"1","downloads","481","ios","","","","","","","2021-01-08"
"1","downloads","495","ios","","","","","","","2021-01-08"
"1","downloads","499","ios","","","","","","","2021-01-08"
"1","downloads","500","ios","","","","","","","2021-01-08"
"1","downloads","501","ios","","","","","","","2021-01-08"
"1","downloads","503","ios","","","","","","","2021-01-08"
"1","downloads","506","ios","","","","","","","2021-01-08"
"1","downloads","507","ios","","","","","","","2021-01-08"
"1","downloads","512","ios","","","","","","","2021-01-08"
"1","downloads","513","ios","","","","","","","2021-01-08"
"1","downloads","516","ios","","","","","","","2021-01-08"
"1","downloads","517","ios","","","","","","","2021-01-08"
"1","downloads","519","ios","","","","","","","2021-01-08"
"1","downloads","520","ios","","","","","","","2021-01-08"
"1","downloads","521","ios","","","","","","","2021-01-08"
"1","downloads","522","ios","","","","","","","2021-01-08"
"1","downloads","523","ios","","","","","","","2021-01-08"
"1","downloads","510","web","","","","","","","2021-01-08"
