"funnel_step","funnel_name","user_ids","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"3","rides_requested","114056","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","113882","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","113529","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","104298","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","103697","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","104419","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","103939","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","103682","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","108457","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","108645","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","108341","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","107772","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111289","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111150","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111891","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111629","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111975","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111890","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111827","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","111220","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","102837","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","103322","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","104875","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","104476","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","104910","ios","45-54","","1","1","","","2021-12-18"
"3","rides_requested","106230","ios","45-54","","1","1","","","2021-12-18"
"3","rides_requested","105633","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","106126","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","105917","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","105613","ios","45-54","","1","0","","","2021-12-18"
"3","rides_requested","106263","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106563","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106474","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","105597","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106031","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","105743","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106150","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","105663","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","105644","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106228","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","105916","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112724","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112169","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112375","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112639","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112906","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112692","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112445","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","112359","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115085","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114983","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115257","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115242","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115286","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114805","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114485","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115238","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114780","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114905","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114835","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114456","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114469","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114804","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114420","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115358","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115035","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114611","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114971","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114516","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114563","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115307","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114510","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115038","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115197","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114773","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115277","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114403","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114322","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115163","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114460","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114608","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114586","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114619","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114660","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114770","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114840","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115200","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114698","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114605","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115025","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115022","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114701","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115044","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114938","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115402","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114462","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114935","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115166","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115130","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115248","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115097","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115048","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114496","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114796","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115162","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115396","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115259","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114917","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114897","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115362","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114984","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115251","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115011","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108858","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","109782","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","109683","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","109404","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108895","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108975","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","109349","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","109282","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107031","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106641","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107336","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106912","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","106820","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","107520","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107591","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107559","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107358","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107423","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115698","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116466","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116012","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115729","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116074","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115528","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116218","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116392","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115728","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116207","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116099","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115544","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116387","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116016","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116037","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115883","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116073","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115611","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116205","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115726","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116547","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115525","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116154","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116397","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116310","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116369","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116232","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116480","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115954","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116400","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115691","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115909","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116402","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115539","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115841","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115785","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116532","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115988","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115643","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115520","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116244","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116528","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115982","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116160","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115436","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116444","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115685","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116419","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116326","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115867","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116421","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116523","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115474","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116196","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115976","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115445","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116494","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116519","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115863","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116028","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116166","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115652","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115507","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116023","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115465","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116024","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116010","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116432","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115747","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","115715","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116431","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116267","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115509","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","115625","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","100080","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","100978","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","100438","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","100189","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","100347","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","102185","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","101814","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","104728","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","105053","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","104482","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","105542","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","104147","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","103948","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103669","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","104109","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","104302","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103670","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103823","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103793","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","110797","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","110265","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","110445","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","110066","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","109998","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114102","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113505","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114256","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114137","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113977","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113891","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114214","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113988","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114007","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114182","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114078","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113598","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113343","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","113879","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114314","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","113880","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113355","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113812","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113489","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","114035","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114022","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","113356","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","102282","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","102633","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","102410","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103088","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103062","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","102736","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103166","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","102887","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","103072","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108782","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","108644","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108165","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108459","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107949","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108328","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108213","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108317","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108487","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","107742","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","107738","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","108023","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","108117","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111902","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111328","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111765","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111031","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111080","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111335","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111810","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","111776","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116563","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116686","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116957","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116838","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116792","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116593","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116590","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116740","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116716","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116797","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116653","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116667","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116744","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116933","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116936","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116883","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116727","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116644","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116963","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116836","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116605","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116884","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116915","ios","Unknown","","1","0","","","2021-12-18"
"3","rides_requested","116610","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","116891","ios","Unknown","","1","1","","","2021-12-18"
"3","rides_requested","114400","web","18-24","","1","0","","","2021-12-18"
"3","rides_requested","114557","web","18-24","","1","0","","","2021-12-18"
"3","rides_requested","115170","web","18-24","","1","0","","","2021-12-18"
"3","rides_requested","105607","web","18-24","","1","0","","","2021-12-18"
"3","rides_requested","113025","web","18-24","","1","1","","","2021-12-18"
"3","rides_requested","113058","web","18-24","","1","0","","","2021-12-18"
