"driver_id","users","rides","rides_completed","rides_canceled","age_range","platform","reviews","avg_rating"
"100012","2","2","2","0","Unknown","android","1","1.00"
"100012","2","2","2","0","Unknown","ios","1","5.00"
"100013","1","1","1","0","25-34","android","0",""
"100013","1","1","1","0","25-34","ios","1","5.00"
"100013","1","1","1","0","25-34","web","0",""
"100013","4","4","4","0","35-44","android","2","1.50"
"100013","4","4","3","1","35-44","ios","2","3.50"
"100013","1","1","1","0","35-44","web","0",""
"100013","1","1","1","0","45-54","android","0",""
"100013","1","1","1","0","Unknown","android","0",""
"100013","2","2","2","0","Unknown","ios","1","4.00"
"100014","1","1","1","0","18-24","ios","1","4.00"
"100014","1","1","1","0","18-24","web","0",""
"100014","1","1","0","1","25-34","ios","0",""
"100014","1","1","1","0","35-44","android","1","5.00"
"100014","6","6","5","1","35-44","ios","3","3.67"
"100014","2","2","2","0","45-54","ios","2","1.50"
"100014","4","4","4","0","Unknown","ios","1","2.00"
"100015","1","1","1","0","18-24","android","1","5.00"
"100015","4","4","4","0","25-34","ios","3","2.67"
"100015","1","1","1","0","25-34","web","1","3.00"
"100015","1","1","1","0","45-54","android","0",""
"100015","2","2","2","0","Unknown","android","1","3.00"
"100015","2","2","2","0","Unknown","ios","1","5.00"
"100016","2","2","2","0","18-24","ios","2","4.50"
"100016","1","1","1","0","18-24","web","1","3.00"
"100016","3","3","3","0","25-34","ios","2","1.50"
"100016","1","1","1","0","25-34","web","1","1.00"
"100016","1","1","1","0","35-44","android","1","1.00"
"100016","3","3","3","0","35-44","ios","1","4.00"
"100016","3","3","2","1","Unknown","android","2","2.00"
"100016","1","1","1","0","Unknown","ios","1","2.00"
"100017","2","2","2","0","18-24","ios","1","5.00"
"100017","1","1","1","0","25-34","ios","0",""
"100017","1","1","0","1","35-44","android","0",""
"100017","1","1","1","0","35-44","ios","1","4.00"
"100017","1","1","1","0","35-44","web","0",""
"100017","1","1","1","0","45-54","ios","1","3.00"
"100017","1","1","1","0","45-54","web","1","4.00"
"100017","3","3","2","1","Unknown","android","0",""
"100017","3","3","2","1","Unknown","ios","2","2.50"
"100018","1","1","1","0","25-34","android","1","1.00"
"100018","3","3","3","0","25-34","ios","3","4.33"
"100018","5","5","5","0","35-44","ios","4","4.25"
"100018","2","2","2","0","45-54","ios","0",""
"100018","2","2","2","0","Unknown","ios","2","2.00"
"100019","2","2","2","0","25-34","ios","2","4.00"
"100019","2","2","2","0","35-44","android","2","3.00"
"100019","2","2","2","0","35-44","ios","1","1.00"
"100019","2","2","2","0","45-54","ios","2","1.50"
"100019","2","2","2","0","Unknown","android","2","3.00"
"100019","3","3","3","0","Unknown","ios","2","4.00"
"100020","1","1","1","0","25-34","android","1","2.00"
"100020","1","1","1","0","25-34","ios","0",""
"100020","2","2","2","0","35-44","android","1","5.00"
"100020","1","1","1","0","35-44","ios","0",""
"100020","1","1","1","0","45-54","android","0",""
"100020","2","2","2","0","Unknown","android","2","3.00"
"100020","3","3","3","0","Unknown","ios","3","3.67"
"100021","2","2","1","1","18-24","ios","1","2.00"
"100021","1","1","1","0","25-34","android","0",""
"100021","1","1","1","0","35-44","android","1","1.00"
"100021","2","2","2","0","35-44","ios","1","5.00"
"100021","1","1","1","0","35-44","web","1","1.00"
"100021","1","1","1","0","45-54","android","1","1.00"
"100021","1","1","1","0","45-54","ios","0",""
"100021","2","2","2","0","Unknown","ios","2","1.00"
"100022","1","1","1","0","18-24","android","1","4.00"
"100022","1","1","1","0","18-24","ios","1","3.00"
"100022","2","2","2","0","25-34","android","2","2.50"
"100022","3","3","3","0","25-34","ios","3","3.67"
"100022","1","1","1","0","25-34","web","0",""
"100022","1","1","1","0","35-44","android","0",""
"100022","3","3","3","0","35-44","ios","2","4.00"
"100022","1","1","1","0","45-54","android","1","4.00"
"100022","3","3","3","0","45-54","ios","1","1.00"
"100022","1","1","1","0","Unknown","ios","1","4.00"
"100022","1","1","1","0","Unknown","web","1","4.00"
"100023","1","1","1","0","25-34","android","0",""
"100023","1","1","1","0","35-44","ios","0",""
"100023","2","2","2","0","45-54","android","2","3.50"
"100023","1","1","1","0","45-54","ios","1","4.00"
"100023","1","1","1","0","Unknown","android","0",""
"100023","2","2","2","0","Unknown","ios","2","3.00"
"100024","1","1","1","0","18-24","android","0",""
"100024","1","1","1","0","18-24","ios","1","4.00"
"100024","1","1","1","0","25-34","android","1","5.00"
"100024","1","1","1","0","25-34","web","0",""
"100024","1","1","1","0","35-44","ios","1","5.00"
"100024","1","1","1","0","45-54","android","1","5.00"
"100024","2","2","2","0","Unknown","ios","1","4.00"
"100025","1","1","1","0","18-24","android","0",""
"100025","1","1","1","0","18-24","ios","0",""
"100025","1","1","1","0","25-34","android","0",""
"100025","2","2","2","0","35-44","android","1","1.00"
"100025","3","3","3","0","35-44","ios","2","4.00"
"100025","1","1","1","0","45-54","android","1","4.00"
"100025","4","4","3","1","Unknown","android","2","3.00"
"100025","4","4","4","0","Unknown","ios","4","1.50"
"100026","1","1","1","0","18-24","android","1","3.00"
"100026","1","1","1","0","18-24","ios","1","2.00"
"100026","3","3","3","0","25-34","android","2","2.50"
"100026","4","4","4","0","35-44","ios","1","1.00"
"100026","1","1","1","0","45-54","ios","1","1.00"
"100026","2","2","1","1","45-54","web","1","1.00"
"100026","1","1","1","0","Unknown","ios","1","2.00"
"100027","1","1","1","0","18-24","android","0",""
"100027","2","2","2","0","18-24","ios","2","4.50"
"100027","1","1","1","0","25-34","android","0",""
"100027","1","1","1","0","35-44","android","1","1.00"
"100027","2","2","1","1","45-54","ios","1","2.00"
"100027","2","2","2","0","Unknown","android","2","1.50"
"100027","2","2","2","0","Unknown","ios","1","2.00"
"100027","2","2","1","1","Unknown","web","1","1.00"
"100028","4","4","3","1","25-34","ios","1","4.00"
"100028","1","1","1","0","25-34","web","0",""
"100028","2","2","2","0","35-44","android","1","5.00"
"100028","2","2","2","0","35-44","ios","2","2.50"
"100028","1","1","1","0","35-44","web","1","4.00"
"100028","1","1","1","0","45-54","ios","0",""
"100028","5","5","4","1","Unknown","ios","4","3.00"
"100029","2","2","2","0","18-24","ios","0",""
"100029","2","2","1","1","35-44","android","1","2.00"
"100029","5","5","5","0","35-44","ios","5","3.20"
"100029","1","1","1","0","45-54","ios","1","5.00"
"100029","3","3","2","1","Unknown","android","2","1.50"
"100029","3","3","3","0","Unknown","ios","2","2.50"
"100030","1","1","1","0","25-34","android","1","1.00"
"100030","1","1","1","0","25-34","web","1","1.00"
"100030","1","1","1","0","35-44","android","1","5.00"
"100030","2","2","2","0","35-44","ios","1","4.00"
"100030","1","1","0","1","45-54","android","0",""
"100030","2","2","2","0","45-54","ios","2","3.00"
"100030","1","1","1","0","45-54","web","1","4.00"
"100030","1","1","1","0","Unknown","ios","1","3.00"
"100031","1","1","1","0","18-24","android","1","1.00"
"100031","2","2","2","0","25-34","ios","0",""
"100031","2","2","2","0","35-44","android","1","1.00"
"100031","1","1","1","0","35-44","ios","1","3.00"
"100031","1","1","0","1","35-44","web","0",""
"100031","1","1","1","0","45-54","android","1","3.00"
"100031","1","1","1","0","45-54","ios","0",""
"100031","3","3","2","1","Unknown","ios","2","1.50"
"100031","1","1","1","0","Unknown","web","1","4.00"
"100032","1","1","1","0","25-34","android","1","1.00"
"100032","2","2","2","0","25-34","ios","0",""
"100032","3","3","3","0","35-44","android","2","3.50"
"100032","3","3","3","0","35-44","ios","2","1.00"
"100032","2","2","1","1","45-54","ios","1","1.00"
"100032","1","1","0","1","45-54","web","0",""
"100032","3","3","3","0","Unknown","android","2","4.00"
"100032","3","3","2","1","Unknown","ios","1","1.00"
"100032","1","1","1","0","Unknown","web","1","5.00"
"100033","1","1","1","0","18-24","ios","1","3.00"
"100033","2","2","2","0","25-34","ios","2","2.00"
"100033","1","1","1","0","25-34","web","1","1.00"
"100033","3","3","3","0","35-44","ios","3","5.00"
"100033","1","1","1","0","45-54","web","1","1.00"
"100033","5","6","6","0","Unknown","ios","6","3.67"
"100034","1","1","1","0","25-34","android","1","4.00"
"100034","2","2","1","1","25-34","ios","1","2.00"
"100034","1","1","1","0","25-34","web","1","3.00"
"100034","1","1","1","0","35-44","android","1","3.00"
"100034","4","4","4","0","35-44","ios","3","3.67"
"100034","2","2","2","0","45-54","android","1","1.00"
"100034","3","3","2","1","Unknown","android","1","1.00"
"100034","1","1","1","0","Unknown","ios","0",""
"100034","1","1","1","0","Unknown","web","1","4.00"
"100035","1","1","1","0","18-24","ios","1","1.00"
"100035","1","1","1","0","18-24","web","0",""
"100035","1","1","1","0","25-34","android","0",""
"100035","1","1","1","0","25-34","ios","0",""
"100035","1","1","1","0","25-34","web","1","4.00"
"100035","3","3","3","0","35-44","android","2","5.00"
"100035","2","2","1","1","35-44","ios","1","1.00"
"100035","1","1","1","0","45-54","android","1","3.00"
"100035","1","1","1","0","Unknown","android","1","5.00"
"100035","1","1","0","1","Unknown","ios","0",""
"100035","1","1","1","0","Unknown","web","1","4.00"
"100036","1","1","1","0","18-24","android","1","2.00"
"100036","2","2","2","0","18-24","ios","0",""
"100036","1","1","1","0","25-34","android","1","5.00"
"100036","1","1","1","0","25-34","ios","1","4.00"
"100036","1","1","1","0","35-44","android","1","1.00"
"100036","1","1","1","0","35-44","ios","1","1.00"
"100036","2","2","2","0","45-54","ios","1","1.00"
"100036","3","3","2","1","Unknown","android","0",""
"100036","2","2","0","2","Unknown","ios","0",""
"100037","3","3","3","0","18-24","ios","1","4.00"
"100037","2","2","2","0","25-34","ios","2","1.50"
"100037","3","3","2","1","35-44","ios","1","1.00"
"100037","1","1","1","0","35-44","web","0",""
"100037","1","1","1","0","45-54","android","1","5.00"
"100037","1","1","1","0","45-54","ios","1","1.00"
"100037","2","2","2","0","Unknown","ios","2","2.50"
"100038","2","2","2","0","18-24","ios","2","2.00"
"100038","1","1","1","0","25-34","android","0",""
"100038","6","6","6","0","25-34","ios","5","3.80"
"100038","1","1","1","0","35-44","android","1","5.00"
"100038","1","1","1","0","45-54","android","0",""
"100038","3","3","3","0","45-54","ios","2","2.50"
"100038","1","1","1","0","45-54","web","1","1.00"
"100039","1","1","1","0","18-24","ios","1","3.00"
"100039","1","1","1","0","25-34","android","1","5.00"
"100039","4","4","4","0","25-34","ios","3","3.67"
"100039","4","4","4","0","35-44","android","4","1.00"
"100039","4","4","3","1","35-44","ios","2","3.50"
"100039","1","1","1","0","35-44","web","1","5.00"
"100039","2","2","2","0","45-54","android","1","5.00"
"100039","1","1","1","0","45-54","ios","1","1.00"
"100039","1","1","1","0","45-54","web","1","5.00"
"100039","2","2","2","0","Unknown","ios","0",""
"100039","1","1","1","0","Unknown","web","0",""
"100040","2","2","2","0","18-24","android","2","3.00"
"100040","2","2","2","0","25-34","android","2","1.50"
"100040","4","4","3","1","25-34","ios","3","3.00"
"100040","2","2","2","0","35-44","android","2","4.00"
"100040","4","4","4","0","35-44","ios","3","3.33"
"100040","1","1","1","0","Unknown","android","1","1.00"
"100040","3","3","3","0","Unknown","ios","1","4.00"
"100041","1","1","1","0","18-24","android","0",""
"100041","1","1","1","0","25-34","ios","1","4.00"
"100041","2","2","2","0","35-44","ios","0",""
"100041","1","1","1","0","35-44","web","0",""
"100041","1","1","1","0","45-54","ios","1","3.00"
"100041","1","1","1","0","Unknown","android","0",""
"100041","2","2","2","0","Unknown","ios","1","4.00"
"100042","1","1","1","0","18-24","android","0",""
"100042","1","1","1","0","25-34","android","1","1.00"
"100042","1","1","1","0","25-34","ios","0",""
"100042","1","1","1","0","35-44","ios","1","5.00"
"100042","2","2","1","1","Unknown","android","1","4.00"
"100042","1","1","1","0","Unknown","ios","0",""
"100043","1","1","1","0","18-24","android","1","4.00"
"100043","1","1","1","0","18-24","ios","0",""
"100043","3","3","3","0","25-34","ios","1","1.00"
"100043","1","1","1","0","35-44","android","1","2.00"
"100043","2","2","2","0","35-44","ios","1","4.00"
"100043","2","2","2","0","45-54","ios","1","3.00"
"100043","2","2","2","0","Unknown","ios","2","4.00"
"100043","2","2","2","0","Unknown","web","1","3.00"
"100044","1","1","1","0","18-24","ios","1","3.00"
"100044","2","2","2","0","25-34","android","0",""
"100044","3","3","3","0","35-44","ios","2","2.00"
"100044","1","1","1","0","45-54","web","1","4.00"
"100044","3","3","3","0","Unknown","android","2","2.50"
"100044","2","2","2","0","Unknown","ios","2","3.00"
"100044","1","1","1","0","Unknown","web","1","4.00"
"100045","1","1","1","0","18-24","android","1","4.00"
"100045","3","3","3","0","25-34","android","3","3.67"
"100045","2","2","2","0","25-34","ios","2","3.00"
"100045","2","2","2","0","35-44","android","1","3.00"
"100045","2","2","2","0","35-44","ios","2","3.00"
"100045","1","1","1","0","45-54","android","0",""
"100045","3","3","3","0","45-54","ios","3","1.67"
"100045","1","1","1","0","Unknown","android","1","2.00"
"100045","4","4","3","1","Unknown","ios","2","3.50"
"100045","1","1","1","0","Unknown","web","1","1.00"
"100046","1","1","1","0","25-34","android","1","4.00"
"100046","2","2","2","0","25-34","ios","2","2.50"
"100046","1","1","1","0","35-44","android","1","3.00"
"100046","1","1","1","0","35-44","ios","1","4.00"
"100046","1","1","1","0","45-54","android","1","1.00"
"100046","1","1","1","0","45-54","ios","1","4.00"
"100046","4","4","4","0","Unknown","ios","2","2.50"
"100047","1","1","1","0","18-24","ios","0",""
"100047","1","1","1","0","18-24","web","0",""
"100047","2","2","2","0","25-34","android","2","1.50"
"100047","2","2","1","1","25-34","ios","1","3.00"
"100047","1","1","1","0","35-44","ios","1","4.00"
"100047","2","2","1","1","35-44","web","1","1.00"
"100047","1","1","1","0","45-54","web","0",""
"100047","1","1","1","0","Unknown","android","0",""
"100047","5","5","4","1","Unknown","ios","3","3.67"
"100048","2","2","2","0","18-24","ios","1","5.00"
"100048","3","3","2","1","25-34","ios","1","1.00"
"100048","1","1","1","0","25-34","web","1","4.00"
"100048","4","4","4","0","35-44","android","3","3.67"
"100048","2","2","2","0","35-44","ios","2","2.00"
"100048","1","1","1","0","35-44","web","1","3.00"
"100048","1","1","1","0","45-54","android","1","1.00"
"100048","1","1","1","0","45-54","ios","1","4.00"
"100048","3","3","2","1","Unknown","android","2","2.50"
"100048","1","1","1","0","Unknown","ios","0",""
"100048","2","2","2","0","Unknown","web","0",""
"100049","2","2","2","0","18-24","android","1","5.00"
"100049","1","1","1","0","18-24","ios","1","4.00"
"100049","3","3","3","0","25-34","android","2","3.50"
"100049","2","2","2","0","25-34","ios","2","4.00"
"100049","1","1","1","0","35-44","android","0",""
"100049","1","1","1","0","35-44","ios","1","1.00"
"100049","1","1","1","0","45-54","web","0",""
"100049","2","2","2","0","Unknown","android","2","2.50"
"100049","2","2","2","0","Unknown","ios","2","4.00"
"100049","2","2","1","1","Unknown","web","1","1.00"
"100050","1","1","1","0","18-24","android","1","4.00"
"100050","1","1","1","0","18-24","ios","1","2.00"
"100050","1","1","0","1","18-24","web","0",""
"100050","1","1","1","0","35-44","android","1","5.00"
"100050","4","4","4","0","35-44","ios","3","3.67"
"100050","1","1","1","0","35-44","web","1","4.00"
"100050","1","1","1","0","45-54","android","1","5.00"
"100050","1","1","1","0","45-54","ios","1","4.00"
"100050","3","3","2","1","Unknown","ios","2","1.00"
"100050","1","1","1","0","Unknown","web","0",""
"100051","1","1","1","0","18-24","ios","0",""
"100051","1","1","1","0","18-24","web","1","4.00"
"100051","3","3","3","0","25-34","android","2","3.50"
"100051","6","6","4","2","35-44","ios","3","4.33"
"100051","2","2","2","0","45-54","ios","2","3.00"
"100051","2","2","2","0","Unknown","ios","1","1.00"
"100052","1","1","1","0","18-24","ios","1","5.00"
"100052","2","2","2","0","25-34","ios","1","4.00"
"100052","1","1","1","0","25-34","web","1","1.00"
"100052","1","1","1","0","35-44","android","1","4.00"
"100052","2","2","2","0","35-44","ios","1","4.00"
"100052","2","2","2","0","45-54","android","0",""
"100052","3","3","2","1","Unknown","android","1","1.00"
"100052","2","2","1","1","Unknown","ios","1","5.00"
"100053","2","2","2","0","18-24","ios","2","4.50"
"100053","2","2","0","2","25-34","android","0",""
"100053","1","1","1","0","25-34","ios","0",""
"100053","2","2","2","0","35-44","android","2","1.00"
"100053","4","4","4","0","35-44","ios","4","2.25"
"100053","5","5","5","0","45-54","ios","4","2.00"
"100053","1","1","1","0","45-54","web","1","5.00"
"100053","2","2","2","0","Unknown","android","1","4.00"
"100053","5","5","5","0","Unknown","ios","4","1.50"
"100054","1","1","1","0","18-24","android","1","1.00"
"100054","2","2","2","0","18-24","ios","1","2.00"
"100054","1","1","1","0","25-34","ios","1","4.00"
"100054","1","1","1","0","35-44","android","0",""
"100054","1","1","1","0","Unknown","android","1","1.00"
"100054","4","4","3","1","Unknown","ios","2","1.00"
"100055","4","4","4","0","18-24","ios","3","4.00"
"100055","2","2","2","0","25-34","ios","0",""
"100055","3","3","2","1","35-44","ios","2","2.50"
"100055","2","2","2","0","Unknown","android","1","1.00"
"100055","1","1","1","0","Unknown","ios","1","5.00"
"100056","1","1","0","1","25-34","android","0",""
"100056","3","3","3","0","35-44","android","2","1.00"
"100056","2","2","1","1","35-44","ios","1","5.00"
"100056","2","2","1","1","Unknown","android","1","4.00"
"100056","1","1","1","0","Unknown","ios","0",""
"100057","2","2","2","0","25-34","android","2","5.00"
"100057","3","3","2","1","25-34","ios","0",""
"100057","1","1","1","0","35-44","android","1","4.00"
"100057","1","1","1","0","35-44","ios","1","1.00"
"100057","1","1","1","0","35-44","web","1","1.00"
"100057","2","2","1","1","45-54","ios","1","1.00"
"100057","2","2","2","0","Unknown","android","2","4.00"
"100057","1","1","1","0","Unknown","ios","1","1.00"
"100058","1","1","1","0","18-24","android","1","5.00"
"100058","1","1","1","0","18-24","ios","1","4.00"
"100058","2","2","2","0","25-34","android","1","4.00"
"100058","1","1","1","0","25-34","ios","1","1.00"
"100058","3","3","3","0","35-44","android","1","1.00"
"100058","2","2","2","0","35-44","ios","2","4.50"
"100058","1","1","1","0","Unknown","android","1","4.00"
"100058","4","4","3","1","Unknown","ios","2","1.50"
"100059","1","1","1","0","18-24","android","1","5.00"
"100059","4","4","4","0","18-24","ios","3","2.67"
"100059","3","3","3","0","25-34","ios","3","4.00"
"100059","1","1","1","0","35-44","ios","0",""
"100059","3","3","3","0","45-54","android","2","3.50"
"100059","2","2","1","1","Unknown","android","1","1.00"
"100059","2","2","2","0","Unknown","web","1","2.00"
"100060","1","1","1","0","18-24","ios","1","1.00"
"100060","1","1","1","0","25-34","android","1","3.00"
"100060","3","3","3","0","35-44","ios","2","4.00"
"100060","2","2","2","0","35-44","web","1","1.00"
"100060","1","1","1","0","45-54","android","0",""
"100060","1","1","1","0","45-54","ios","1","1.00"
"100060","1","1","1","0","Unknown","android","1","5.00"
"100060","5","5","4","1","Unknown","ios","2","3.00"
"100061","1","1","0","1","25-34","android","0",""
"100061","2","2","2","0","35-44","android","1","3.00"
"100061","2","2","1","1","35-44","ios","0",""
"100061","2","2","2","0","45-54","android","1","3.00"
"100061","1","1","1","0","45-54","ios","1","5.00"
"100061","1","1","0","1","Unknown","android","0",""
"100061","3","3","3","0","Unknown","ios","3","3.00"
"100062","1","1","0","1","18-24","ios","0",""
"100062","4","4","4","0","25-34","ios","4","2.75"
"100062","1","1","1","0","35-44","android","1","1.00"
"100062","3","3","3","0","35-44","ios","2","4.50"
"100062","1","1","1","0","35-44","web","1","1.00"
"100062","1","1","1","0","45-54","android","1","3.00"
"100062","1","1","1","0","45-54","web","1","5.00"
"100062","1","1","1","0","Unknown","android","1","1.00"
"100062","2","2","2","0","Unknown","ios","1","1.00"
"100062","2","2","2","0","Unknown","web","1","1.00"
"100063","1","1","1","0","25-34","android","1","1.00"
"100063","3","3","3","0","25-34","ios","0",""
"100063","1","1","1","0","35-44","ios","1","5.00"
"100063","1","1","1","0","35-44","web","1","5.00"
"100063","1","1","1","0","Unknown","android","1","2.00"
"100063","4","4","3","1","Unknown","ios","3","2.67"
"100064","1","1","1","0","18-24","android","1","4.00"
"100064","2","2","1","1","18-24","ios","1","2.00"
"100064","1","1","1","0","25-34","android","1","5.00"
"100064","1","1","1","0","25-34","ios","0",""
"100064","3","3","3","0","35-44","ios","2","1.00"
"100064","1","1","1","0","45-54","android","0",""
"100064","1","1","1","0","45-54","ios","1","4.00"
"100064","1","1","1","0","Unknown","android","0",""
"100064","1","1","1","0","Unknown","web","0",""
"100065","4","4","3","1","25-34","ios","1","1.00"
"100065","1","1","0","1","25-34","web","0",""
"100065","2","2","2","0","35-44","android","2","5.00"
"100065","1","1","0","1","45-54","android","0",""
"100065","2","2","1","1","Unknown","android","1","4.00"
"100065","1","1","1","0","Unknown","ios","1","5.00"
"100065","1","1","1","0","Unknown","web","0",""
"100066","1","1","1","0","18-24","android","0",""
"100066","1","1","1","0","25-34","android","0",""
"100066","3","3","3","0","35-44","ios","3","2.67"
"100066","1","1","1","0","45-54","ios","1","1.00"
"100066","2","2","2","0","Unknown","android","0",""
"100066","1","1","1","0","Unknown","ios","1","5.00"
"100067","1","1","0","1","18-24","ios","0",""
"100067","1","1","1","0","25-34","android","0",""
"100067","1","1","1","0","35-44","android","0",""
"100067","1","1","1","0","35-44","ios","0",""
"100067","3","3","3","0","45-54","ios","1","4.00"
"100067","7","7","6","1","Unknown","ios","5","2.80"
"100068","1","1","1","0","25-34","web","1","1.00"
"100068","1","1","1","0","35-44","ios","1","1.00"
"100069","1","1","1","0","18-24","android","0",""
"100069","1","1","1","0","25-34","ios","1","4.00"
"100069","1","1","1","0","25-34","web","1","4.00"
"100069","3","3","3","0","35-44","ios","3","3.00"
"100069","1","1","1","0","35-44","web","0",""
"100069","2","2","2","0","45-54","android","2","3.50"
"100069","1","1","0","1","45-54","ios","0",""
"100069","4","4","4","0","Unknown","android","0",""
"100069","3","3","3","0","Unknown","ios","2","4.50"
"100070","2","2","2","0","18-24","ios","2","1.00"
"100070","3","3","2","1","25-34","ios","2","3.00"
"100070","1","1","1","0","35-44","android","1","5.00"
"100070","3","3","3","0","35-44","ios","2","2.00"
"100070","3","3","3","0","45-54","ios","2","4.50"
"100070","1","1","0","1","Unknown","android","0",""
"100070","5","5","5","0","Unknown","ios","4","3.00"
"100070","1","1","1","0","Unknown","web","0",""
"100071","1","1","1","0","18-24","android","0",""
"100071","2","2","2","0","25-34","android","2","5.00"
"100071","1","1","1","0","35-44","android","1","1.00"
"100071","3","3","3","0","35-44","ios","3","3.67"
"100071","4","4","3","1","Unknown","ios","3","3.00"
"100072","1","1","1","0","18-24","ios","0",""
"100072","3","3","3","0","35-44","android","2","4.50"
"100072","3","3","2","1","35-44","ios","0",""
"100072","1","1","1","0","45-54","android","0",""
"100072","1","1","1","0","45-54","ios","0",""
"100072","1","1","1","0","Unknown","android","1","3.00"
"100072","5","5","5","0","Unknown","ios","3","1.67"
"100072","2","2","2","0","Unknown","web","2","5.00"
"100073","5","6","6","0","35-44","ios","5","2.00"
"100073","2","2","2","0","45-54","ios","1","2.00"
"100073","1","1","1","0","Unknown","ios","1","2.00"
"100073","1","1","1","0","Unknown","web","1","3.00"
"100074","1","1","1","0","18-24","android","1","4.00"
"100074","2","2","0","2","18-24","ios","0",""
"100074","1","1","1","0","25-34","android","1","4.00"
"100074","2","2","2","0","25-34","web","2","3.00"
"100074","2","2","1","1","35-44","android","0",""
"100074","4","4","4","0","35-44","ios","3","3.33"
"100074","1","1","1","0","45-54","ios","1","2.00"
"100074","1","1","1","0","Unknown","android","1","4.00"
